Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
ESR1	ASXL2	1	MUT
ARID2	PIK3C2G	1	MUT
MGA	DROSHA	1	MUT
MED12	IKBKE	1	MUT
ATR	DNMT3A	1	MUT
RASA1	POLD1	1	MUT
ERBB4	IRS2	1	MUT
KMT2B	NOTCH3	1	MUT
PIK3CD	INPP4B	1	MUT
MET	BIRC3	1	MUT
AMER1	CDC73	1	MUT
SETD2	TET2	1	MUT
TCF7L2	WWTR1	1	MUT
CDC73	MSH6	1	MUT
NCOR1	SOX17	1	MUT
BRCA2	ATR	1	MUT
ARID1B	ARID1A	1	MUT
KMT2B	AXL	1	MUT
PMS2	RFWD2	1	MUT
ALOX12B	NBN	1	MUT
AKT1	CIC	1	MUT
CTNNB1	CDH1	1	MUT
TP53	DROSHA	1	MUT
KMT2D	CDK12	1	MUT
ASXL1	TSC1	1	MUT
ANKRD11	SMAD3	1	MUT
FAT1	WWTR1	1	MUT
AR	RAD50	1	MUT
ARID1B	RPS6KB2	1	MUT
DOT1L	FLT1	1	MUT
GRIN2A	INPP4B	1	MUT
FLCN	MAP2K4	1	MUT
AR	NBN	1	MUT
AMER1	TP53BP1	1	MUT
ARID2	EZH2	1	MUT
ANKRD11	TEK	1	MUT
FLT4	ERG	1	MUT
NOTCH1	SLX4	1	MUT
TET1	INSR	1	MUT
ATRX	ALOX12B	1	MUT
ARID1A	EIF1AX	1	MUT
FLCN	MITF	1	MUT
IKBKE	AURKA	1	MUT
PTPRT	BCOR	1	MUT
NOTCH1	SETD2	1	MUT
LATS2	MGA	1	MUT
ANKRD11	YES1	1	MUT
CARD11	EP300	1	MUT
NCOR1	PARP1	1	MUT
ATRX	FLT1	1	MUT
CREBBP	MED12	1	MUT
ZFHX3	KMT2C	1	MUT
ZFHX3	PIK3CB	1	MUT
KMT2D	CARD11	1	MUT
IGF1R	BCOR	1	MUT
FAT1	CSF1R	1	MUT
RECQL	TCF7L2	1	MUT
CREBBP	ASXL2	1	MUT
BTK	INPP4B	1	MUT
FLT1	RAD54L	1	MUT
POLE	MTOR	1	MUT
RB1	ERCC5	1	CNA
EPHA5	MET	1	MUT
NCOA3	RAD54L	1	MUT
TGFBR2	RPTOR	1	MUT
BRCA2	POLD1	1	MUT
KMT2D	SLX4	1	MUT
TGFBR2	PBRM1	1	MUT
AGO2	PRDM1	1	MUT
FAT1	NF1	1	MUT
NOTCH4	PPP2R1A	1	MUT
NOTCH4	POLE	1	MUT
INHBA	PTPRD	1	MUT
ARID1B	KMT2D	1	MUT
INPPL1	IKBKE	1	MUT
WHSC1	CDH1	1	MUT
INPPL1	ATR	1	MUT
JAK2	FLT4	1	MUT
FAT1	JAK1	1	MUT
EPHA5	RFWD2	1	MUT
INPPL1	BRCA1	1	MUT
RNF43	PAK7	1	MUT
JAK2	RECQL	1	MUT
FAT1	ATM	1	MUT
ATM	TCF3	1	MUT
B2M	DNMT3A	1	MUT
NCOR1	AXL	1	MUT
LATS2	MAP3K1	1	MUT
FAT1	EGFR	1	MUT
DNMT3A	MET	1	MUT
TET1	EPAS1	1	MUT
KMT2D	BCL10	1	MUT
EPHA5	KDM5A	1	MUT
FLCN	PIK3R1	1	MUT
CTNNB1	NF1	1	MUT
B2M	ERBB4	1	MUT
WHSC1	PIK3C2G	1	MUT
CCND3	VEGFA	1	CNA
RNF43	AURKA	1	MUT
IKBKE	PPP2R1A	1	MUT
FAT1	MITF	1	MUT
BCOR	PTPRD	1	MUT
NTRK3	ERBB3	1	MUT
FAT1	PIK3CD	1	MUT
CASP8	DNMT3A	1	MUT
DNMT3B	EPHA5	1	MUT
KMT2D	MSH6	1	MUT
IGF1R	RICTOR	1	MUT
CREBBP	NF1	1	MUT
WHSC1	TET2	1	MUT
BRCA1	ETV1	1	MUT
SYK	ANKRD11	1	MUT
PARP1	RET	1	MUT
ARID2	TET1	1	MUT
RFWD2	SLX4	1	MUT
KMT2D	KMT2C	1	MUT
BAP1	MED12	1	MUT
ABL1	FAT1	1	MUT
NOTCH4	FLT3	1	MUT
ABL1	TSC1	1	MUT
EPHA5	CDH1	1	MUT
ERF	ANKRD11	1	MUT
NOTCH1	MAP3K1	1	MUT
IGF1R	INSR	1	MUT
NOTCH4	ROS1	1	MUT
INPPL1	ASXL2	1	MUT
AR	EP300	1	MUT
ZFHX3	IKBKE	1	MUT
EP300	MSH6	1	MUT
KDM5A	DNMT3A	1	MUT
POLE	PTPRD	1	MUT
CIC	NF1	1	MUT
CTCF	TCF7L2	1	MUT
FAT1	PRDM1	1	MUT
ATRX	KLF4	1	MUT
RPTOR	FGF19	1	MUT
ARID1B	ZFHX3	1	MUT
KMT2C	EP300	1	MUT
FBXW7	TSC2	1	MUT
DDR2	ANKRD11	1	MUT
IKZF1	ROS1	1	MUT
CDH1	DNMT3A	1	MUT
NOTCH1	SYK	1	MUT
B2M	ERBB3	1	MUT
AR	AXIN1	1	MUT
PLCG2	TNFAIP3	1	MUT
FAT1	RNF43	1	MUT
CDC73	CTR9	1	MUT
FGFR1	PREX2	1	MUT
EP300	INPP4A	1	MUT
KMT2D	PTPRS	1	MUT
IGF1R	EPAS1	1	MUT
MITF	PMS1	1	MUT
LATS2	RAD54L	1	MUT
NOTCH4	MAP3K1	1	MUT
IGF1R	RBM10	1	MUT
ARID1A	PLK2	1	MUT
SYK	NOTCH3	1	MUT
FLT4	KMT2A	1	MUT
EP300	ARAF	1	MUT
ZFHX3	ATR	1	MUT
FLT1	ERCC5	1	CNA
DROSHA	SETD2	1	MUT
WHSC1	TCF7L2	1	MUT
ARID2	INSR	1	MUT
PAK7	NTRK1	1	MUT
SMARCA4	PTPRD	1	MUT
ZFHX3	BRCA1	1	MUT
TGFBR2	CTNNB1	1	MUT
GRIN2A	NKX2-1	1	MUT
FLT1	MET	1	MUT
PMS2	PRKD1	1	MUT
PTPRT	SRC	1	CNA
EIF1AX	ZRSR2	1	CNA
EGFR	MSH3	1	MUT
ATR	PTPRD	1	MUT
KDM5A	ROS1	1	MUT
ARID1A	CSF3R	1	MUT
ARID2	B2M	1	MUT
NCOR1	TSC1	1	MUT
MSH3	MAP3K1	1	MUT
MYOD1	RET	1	MUT
ATRX	YES1	1	MUT
ERBB3	PIK3CD	1	MUT
FLT3	GATA3	1	MUT
TET1	SETD2	1	MUT
ESR1	MITF	1	MUT
SPEN	TSC1	1	MUT
CARD11	DNMT3A	1	MUT
SPEN	VEGFA	1	MUT
CDKN2A	PMS2	1	MUT
KMT2D	INHBA	1	MUT
DOT1L	AR	1	MUT
PIK3R1	SESN3	1	MUT
IGF1R	PMS2	1	MUT
SOX9	FGFR2	1	MUT
PIK3CG	PDGFRB	1	MUT
WHSC1	B2M	1	MUT
DNMT3B	ZFHX3	1	MUT
ARID2	TSC1	1	MUT
PIK3CG	NTRK1	1	MUT
EZH2	NTRK2	1	MUT
JAK2	PTEN	1	MUT
IRS1	TP53BP1	1	MUT
FAT1	PMS2	1	MUT
CREBBP	FAT1	1	MUT
KMT2C	ROS1	1	MUT
FLT1	SESN3	1	MUT
ZFHX3	POLD1	1	MUT
JAK2	PIK3R1	1	MUT
PAK7	ERCC4	1	MUT
NKX3-1	KDR	1	MUT
FAT1	RUNX1	1	MUT
ALK	PIK3CG	1	MUT
ASXL1	ANKRD11	1	MUT
TGFBR2	PIK3CD	1	MUT
ETV1	ROS1	1	MUT
PTPRS	YES1	1	MUT
NOTCH1	PIK3CG	1	MUT
KMT2D	INPP4A	1	MUT
ARID1B	EPHA3	1	MUT
NTRK3	ERCC3	1	MUT
ANKRD11	RFWD2	1	MUT
GSK3B	TCF7L2	1	MUT
MTOR	TET2	1	MUT
ROS1	SETD2	1	MUT
NOTCH4	BTK	1	MUT
NOTCH1	HLA-B	1	MUT
KDM5A	MAP3K1	1	MUT
FLT4	EP300	1	MUT
TSC1	RAD54L	1	MUT
PREX2	WWTR1	1	MUT
FLCN	TNFAIP3	1	MUT
BRCA1	RAD50	1	MUT
POLD1	TCF7L2	1	MUT
FGFR1	TP53	1	MUT
IGF1R	ETV1	1	MUT
ASXL1	PIK3CD	1	MUT
AGO2	BCL2L1	1	CNA
EPHB1	POLE	1	MUT
ALOX12B	NKX2-1	1	MUT
RB1	ATR	1	MUT
WHSC1	BCOR	1	MUT
DIS3	NF1	1	MUT
PTPRS	SETD2	1	MUT
KMT2C	NTRK2	1	MUT
ARID2	WHSC1	1	MUT
FLCN	TOP1	1	MUT
ARID2	MED12	1	MUT
CREBBP	RAD50	1	MUT
CDC73	SETD2	1	MUT
ERCC4	PIK3CD	1	MUT
DDR2	PIK3CD	1	MUT
ARID2	KMT2B	1	MUT
NCOR1	CDH1	1	MUT
PTEN	SPRED1	1	MUT
ARID1A	EP300	1	MUT
CREBBP	NBN	1	MUT
SPEN	CDH1	1	MUT
CIC	MITF	1	MUT
DIS3	ATM	1	MUT
MGA	INPP4B	1	MUT
ERBB4	ERG	1	MUT
ERBB3	CDC73	1	MUT
EP300	PIK3CA	1	MUT
ARID2	ASXL2	1	MUT
FLCN	PRDM1	1	MUT
ERG	MSH6	1	MUT
PTPRS	MALT1	1	MUT
PTPRT	BRIP1	1	MUT
TSC1	ZFHX3	1	MUT
IGF1R	ALK	1	MUT
RB1	IKBKE	1	MUT
KMT2D	SETD2	1	MUT
INPP4B	KDM5C	1	MUT
DNMT3B	EPHA7	1	MUT
ATRX	TSC2	1	MUT
SYK	INPP4B	1	MUT
MTOR	ANKRD11	1	MUT
ASXL2	IKBKE	1	MUT
ARID1A	AXIN1	1	MUT
FAT1	ERG	1	MUT
RICTOR	POLD1	1	MUT
NCOA3	RASA1	1	MUT
SPEN	ETV1	1	MUT
TOP1	GNAS	1	CNA
EPHA7	ERCC3	1	MUT
TET1	PIK3CD	1	MUT
INSR	CTLA4	1	MUT
PMS2	BTK	1	MUT
NKX3-1	XPO1	1	MUT
RNF43	KMT2B	1	MUT
CREBBP	ERBB3	1	MUT
PLCG2	NCOA3	1	MUT
MTOR	PBRM1	1	MUT
MAP3K1	PAK7	1	MUT
ATRX	WWTR1	1	MUT
TET1	NF1	1	MUT
CREBBP	FGFR1	1	MUT
RASA1	ERBB4	1	MUT
GRIN2A	MET	1	MUT
EPHA5	KMT2C	1	MUT
KMT2D	NBN	1	MUT
PIK3CG	WHSC1	1	MUT
MGA	CDKN2B	1	MUT
MED12	TGFBR2	1	MUT
PAK7	PIK3C2G	1	MUT
ESR1	ZFHX3	1	MUT
MSH3	CDC73	1	MUT
BRCA2	INPP4A	1	MUT
FAT1	IGF1R	1	MUT
ASXL2	DNMT3A	1	MUT
FLT1	INSR	1	MUT
RICTOR	STAG2	1	MUT
NOTCH4	MYC	1	MUT
KDM5A	ARAF	1	MUT
NCOR1	PTPRS	1	MUT
FLT3	DROSHA	1	MUT
EPAS1	INPP4A	1	MUT
NOTCH4	CDC73	1	MUT
CDH1	TOP1	1	MUT
RICTOR	FLT3	1	MUT
DIS3	PTPRD	1	MUT
ZFHX3	EP300	1	MUT
CREBBP	NOTCH3	1	MUT
ARID1B	AR	1	MUT
AR	EZH2	1	MUT
AKT1	IKZF1	1	MUT
SMO	AXL	1	MUT
DNMT3B	EP300	1	MUT
PLCG2	PRKD1	1	MUT
EPHA7	CDKN1B	1	MUT
AKT2	BRCA1	1	MUT
TSC1	ARID1A	1	MUT
CDKN2A	CDKN2Ap14ARF	1	CNA
ARID2	RAD54L	1	MUT
ESR1	RASA1	1	MUT
FAT1	NOTCH1	1	MUT
FBXW7	BRD4	1	MUT
BRCA2	PMS1	1	MUT
RTEL1	AURKA	1	CNA
ATRX	MITF	1	MUT
DNMT3A	POLD1	1	MUT
BCOR	HNF1A	1	MUT
BCL2L1	IRS2	1	CNA
FAT1	INPP4B	1	MUT
KMT2C	WHSC1L1	1	MUT
FAT1	AXL	1	MUT
PIK3R1	SLX4	1	MUT
RB1	DNMT3A	1	MUT
BCL2	PMAIP1	1	CNA
HLA-B	KDM5A	1	MUT
CREBBP	CIC	1	MUT
FAT1	ERCC3	1	MUT
BLM	PTPRD	1	MUT
PTPRS	RAD50	1	MUT
DNMT3A	PIK3CB	1	MUT
SPEN	NOTCH2	1	MUT
RECQL	KMT2B	1	MUT
ARID2	PLCG2	1	MUT
CDC73	RAD50	1	MUT
EPHA5	INHBA	1	MUT
FLT3	IKBKE	1	MUT
NF1	STAG2	1	MUT
PTEN	WWTR1	1	MUT
TSC1	EP300	1	MUT
NOTCH4	CASP8	1	MUT
BCOR	MAP3K1	1	MUT
POLD1	RPTOR	1	MUT
CIC	FGF19	1	MUT
BRCA2	CSDE1	1	MUT
RB1	ERBB4	1	MUT
ZFHX3	AXIN1	1	MUT
TET2	YES1	1	MUT
MED12	PIK3CA	1	MUT
PIK3C2G	CTR9	1	MUT
IGF1R	PIK3CD	1	MUT
CIC	AXL	1	MUT
IKZF1	TET2	1	MUT
PIK3CG	CDH1	1	MUT
CREBBP	PTPRD	1	MUT
KMT2D	PIK3CD	1	MUT
PIK3CA	TET2	1	MUT
FAT1	STAT3	1	MUT
SPEN	SETD2	1	MUT
JAK2	TERT	1	MUT
CASP8	PAK7	1	MUT
INPP4A	TEK	1	MUT
AR	INPP4B	1	MUT
B2M	PPP2R1A	1	MUT
CYLD	SMO	1	MUT
AGO2	TP53	1	MUT
FLT4	NOTCH3	1	MUT
NOTCH4	BLM	1	MUT
TGFBR2	PTPRD	1	MUT
KDM5A	NKX2-1	1	MUT
NCOR1	MALT1	1	MUT
IGF1R	ATM	1	MUT
ARID2	INHBA	1	MUT
GRIN2A	TEK	1	MUT
ESR1	DNMT3A	1	MUT
FLCN	MDC1	1	MUT
SLX4	STAG2	1	MUT
MALT1	ANKRD11	1	MUT
LATS2	PTPRS	1	MUT
ERF	PIK3CG	1	MUT
AR	ERCC3	1	MUT
ROS1	CCND2	1	MUT
ARID1B	PIK3CG	1	MUT
CDC73	WWTR1	1	MUT
PLCG2	TGFBR1	1	MUT
PTEN	RPTOR	1	MUT
KMT2D	EGFR	1	MUT
ERBB3	POLD1	1	MUT
AR	AXL	1	MUT
PTPRS	MITF	1	MUT
FLT1	SETD2	1	MUT
EPHB1	PREX2	1	MUT
PAK7	TET2	1	MUT
PIK3R1	AR	1	MUT
PTEN	ERG	1	MUT
NF1	TNFAIP3	1	MUT
KDM5A	GRIN2A	1	MUT
KMT2C	GSK3B	1	MUT
MSH3	TCF7L2	1	MUT
DIS3	RASA1	1	MUT
ARID1A	NOTCH3	1	MUT
NOTCH4	DNMT3B	1	MUT
PLCG2	RPTOR	1	MUT
PIK3CA	CDC73	1	MUT
FAT1	SPEN	1	MUT
ASXL2	ERBB4	1	MUT
ESR1	PRKD1	1	MUT
ERBB4	NF1	1	MUT
ANKRD11	TOP1	1	MUT
GRIN2A	PIK3C2G	1	MUT
ROS1	RAD50	1	MUT
KMT2B	TEK	1	MUT
KMT2D	JAK1	1	MUT
CDC73	NF1	1	MUT
SETD2	EPHA3	1	MUT
MSH3	TET2	1	MUT
CDC73	MITF	1	MUT
KMT2D	NF1	1	MUT
FLT4	DAXX	1	MUT
CREBBP	FGF19	1	MUT
CDC73	PIK3CD	1	MUT
POLE	DNMT3A	1	MUT
POLE	EP300	1	MUT
PLCG2	CIC	1	MUT
ABL1	ARID2	1	MUT
CDC73	ATM	1	MUT
NOTCH4	TET2	1	MUT
CARD11	FLT4	1	MUT
RNF43	BLM	1	MUT
PTPRS	NF1	1	MUT
ATRX	JAK2	1	MUT
ANKRD11	RPS6KB2	1	MUT
ETV1	MITF	1	MUT
INPPL1	RUNX1	1	MUT
RICTOR	INPPL1	1	MUT
RAD54L	DNMT3A	1	MUT
TGFBR2	AMER1	1	MUT
NOTCH4	EPAS1	1	MUT
ETV1	RAD50	1	MUT
EPHB1	JAK2	1	MUT
SPEN	RAD54L	1	MUT
PLCG2	ANKRD11	1	MUT
KMT2C	SHOC2	1	MUT
ARID2	BRCA1	1	MUT
NCOR1	RAD54L	1	MUT
ZFHX3	INPP4A	1	MUT
ARID1B	PIK3R3	1	MUT
FLT1	YES1	1	MUT
ZFHX3	MSH6	1	MUT
EPHA5	EPHA7	1	MUT
KMT2C	RAD50	1	MUT
KMT2B	SMO	1	MUT
POLE	ARID1A	1	MUT
MAP3K1	INSR	1	MUT
CCNE1	CEBPA	1	CNA
BAP1	TGFBR2	1	MUT
FAT1	NOTCH3	1	MUT
NOTCH3	ETV1	1	MUT
ALK	CARD11	1	MUT
CTNNB1	PARP1	1	MUT
SPEN	EPHA5	1	MUT
ATRX	SHOC2	1	MUT
IKZF1	CARD11	1	MUT
NKX3-1	DUSP4	1	CNA
JAK2	NOTCH4	1	MUT
ATRX	RAD50	1	MUT
INPP4A	MAP3K1	1	MUT
PTPRS	ERG	1	MUT
PTPRS	TNFAIP3	1	MUT
B2M	CYLD	1	MUT
MED12	IRS1	1	MUT
ARID1A	RECQL	1	MUT
KDM5A	PLK2	1	MUT
EP300	GRIN2A	1	MUT
FAT1	EZH2	1	MUT
MED12	DNMT3A	1	MUT
CARD11	PLK2	1	MUT
INHBA	MAP3K1	1	MUT
DOT1L	TET1	1	MUT
ARID1B	PTCH1	1	MUT
CDK8	CYSLTR2	1	CNA
EPHA5	RAD54L	1	MUT
PTPRS	RNF43	1	MUT
SPEN	EPHA7	1	MUT
AMER1	PBRM1	1	MUT
TSC1	INPP4A	1	MUT
BRCA1	ASXL2	1	MUT
DIS3	PRKD1	1	MUT
B2M	ROS1	1	MUT
CASP8	ROS1	1	MUT
CCND1	FGF4	1	CNA
ARID2	IKBKE	1	MUT
NKX3-1	WHSC1L1	1	CNA
BCL2L1	SRC	1	CNA
PLCG2	ARID5B	1	MUT
BAP1	RASA1	1	MUT
IKBKE	INSR	1	MUT
CREBBP	AXL	1	MUT
AMER1	ASXL2	1	MUT
PRKD1	IRS2	1	MUT
BLM	PRKD1	1	MUT
PIK3CA	RBM10	1	MUT
PTEN	NBN	1	MUT
SYK	RET	1	MUT
NOTCH4	INSR	1	MUT
PMS2	CYLD	1	MUT
PIK3C2G	POLD1	1	MUT
MAP3K1	BCL10	1	MUT
ANKRD11	KMT2A	1	MUT
KMT2D	RNF43	1	MUT
ZFHX3	SLX4	1	MUT
PTPRS	CDKN2A	1	MUT
B2M	NTRK2	1	MUT
PMS2	DDR2	1	MUT
NCOR1	MLH1	1	MUT
CREBBP	INPP4B	1	MUT
TET1	PMS2	1	MUT
MSH3	INSR	1	MUT
INPPL1	RASA1	1	MUT
WHSC1	BRCA1	1	MUT
EPHA5	ERCC5	1	MUT
NCOR1	PLCG2	1	MUT
PLCG2	INPP4B	1	MUT
BCOR	RPS6KA4	1	MUT
ARID2	EPHA7	1	MUT
ATRX	CCND2	1	MUT
EP300	MAP2K4	1	MUT
ZFHX3	PIK3CA	1	MUT
PTEN	RUNX1	1	MUT
FLCN	NOTCH3	1	MUT
ARID1B	HLA-B	1	MUT
CYLD	PIK3C2G	1	MUT
ARID1B	SLX4	1	MUT
NOTCH3	TCF7L2	1	MUT
TET1	NBN	1	MUT
ERBB3	MAPK3	1	MUT
NOTCH4	MPL	1	MUT
CARD11	PIK3R1	1	MUT
POLE	INPP4A	1	MUT
POLE	MSH6	1	MUT
MGA	NCOR1	1	MUT
POLE	IRS1	1	MUT
NOTCH1	RICTOR	1	MUT
DOT1L	TSC1	1	MUT
ARID5B	PAK7	1	MUT
FLCN	ANKRD11	1	MUT
PIK3CG	TET1	1	MUT
ATRX	NF1	1	MUT
PIK3CG	TP53BP1	1	MUT
NOTCH1	PAK7	1	MUT
B2M	BTK	1	MUT
PREX2	SESN3	1	MUT
GRIN2A	RFWD2	1	MUT
INPPL1	DNMT3A	1	MUT
RTEL1	PAK7	1	CNA
CIC	MTOR	1	MUT
PTEN	PIK3CD	1	MUT
KMT2B	MET	1	MUT
KDM5A	PIK3R1	1	MUT
EPHA5	POLD1	1	MUT
INPPL1	ERBB4	1	MUT
DOT1L	CDH1	1	MUT
PIK3CG	B2M	1	MUT
ARID1A	STK11	1	MUT
IGF1R	ASXL2	1	MUT
NOTCH4	RICTOR	1	MUT
CREBBP	PRKD1	1	MUT
MGA	NOTCH2	1	MUT
AMER1	PARP1	1	MUT
SMAD2	RBM10	1	MUT
CDC73	RUNX1	1	MUT
ATM	PPP2R1A	1	MUT
IGF1R	WT1	1	MUT
IGF1R	RPTOR	1	MUT
LATS2	CDK8	1	CNA
BCOR	HLA-A	1	MUT
NOTCH1	ETV1	1	MUT
RICTOR	PIK3CB	1	MUT
RTEL1	NKX3-1	1	CNA
KMT2D	ERG	1	MUT
WHSC1	ATR	1	MUT
TGFBR2	GLI1	1	MUT
FLCN	NSD1	1	MUT
RB1	PDGFRB	1	MUT
NCOR1	EPHA5	1	MUT
ARID2	MLH1	1	MUT
SYK	KDM5A	1	MUT
IRS1	IKBKE	1	MUT
TET1	CTNNB1	1	MUT
KMT2D	PMS2	1	MUT
PTPRS	PAX5	1	MUT
ARID1B	PDGFRB	1	MUT
CREBBP	SPEN	1	MUT
WHSC1	IKBKE	1	MUT
KMT2D	RUNX1	1	MUT
BRCA2	PTCH1	1	MUT
ARID5B	ETV1	1	MUT
CREBBP	IGF1R	1	MUT
BCOR	CTCF	1	MUT
NOTCH3	CDC73	1	MUT
KMT2B	PIK3R2	1	MUT
EZH2	RAD50	1	MUT
ANKRD11	FOXP1	1	MUT
DNMT3A	KMT2A	1	MUT
CDH1	EP300	1	MUT
ATRX	FOXO1	1	MUT
RAD54L	EP300	1	MUT
MAP3K1	TCF7L2	1	MUT
MSH3	BCOR	1	MUT
KMT2B	TRAF7	1	MUT
RAD50	RUNX1	1	MUT
ZFHX3	JAK1	1	MUT
ANKRD11	CYSLTR2	1	MUT
POLE	RAD50	1	MUT
BCOR	PIK3R1	1	MUT
SETD2	PIK3CB	1	MUT
BCOR	MAP2K4	1	MUT
TCF7L2	YES1	1	MUT
TSC1	MITF	1	MUT
ETV1	STAG2	1	MUT
PIK3R1	PMS2	1	MUT
PTEN	ATR	1	MUT
TGFBR2	SLX4	1	MUT
EPAS1	TNFAIP3	1	MUT
KMT2C	TOP1	1	MUT
PIK3R1	RUNX1	1	MUT
ANKRD11	MPL	1	MUT
MGA	TRAF2	1	MUT
POLE	SHOC2	1	MUT
CDK8	EPHA5	1	MUT
DNMT3B	MITF	1	MUT
RICTOR	FLCN	1	MUT
FAT1	DNMT3A	1	MUT
ABL1	ARID1B	1	MUT
ZFHX3	NF1	1	MUT
EPHA5	IKBKE	1	MUT
BCOR	RFWD2	1	MUT
GRIN2A	BTK	1	MUT
PTPRT	FOXP1	1	MUT
TGFBR2	MSH6	1	MUT
ATRX	ATR	1	MUT
AXIN1	TNFAIP3	1	MUT
FAT1	ERBB4	1	MUT
RB1	RAD50	1	MUT
ZFHX3	GATA1	1	MUT
ASXL2	RAD50	1	MUT
KDM5A	ANKRD11	1	MUT
FAT1	HLA-B	1	MUT
PMS2	GRIN2A	1	MUT
ZFHX3	ERBB4	1	MUT
AGO2	PTPN11	1	MUT
TSC1	ATM	1	MUT
INPPL1	INPP4A	1	MUT
B2M	GRIN2A	1	MUT
KDM5A	ARID5B	1	MUT
ARID2	NTRK2	1	MUT
SMAD2	BCL2	1	CNA
AR	FGF19	1	MUT
IGF1R	KMT2D	1	MUT
MED12	RNF43	1	MUT
NOTCH4	PIK3C2G	1	MUT
ALK	CDH1	1	MUT
TGFBR2	SETDB1	1	MUT
ARID2	ESR1	1	MUT
NOTCH1	CDH1	1	MUT
INPPL1	ERBB3	1	MUT
PMS1	IRS2	1	MUT
ZFHX3	RAD50	1	MUT
MET	NF1	1	MUT
EP300	PRKD1	1	MUT
FLT1	TET2	1	MUT
MSH3	CDH1	1	MUT
BRCA2	PTPRT	1	MUT
IGF1R	RAD54L	1	MUT
B2M	FLT4	1	MUT
NTRK2	TCF7L2	1	MUT
ZFHX3	DNMT3A	1	MUT
MET	WWTR1	1	MUT
MITF	PPP2R1A	1	MUT
FLT3	SETD2	1	MUT
CTNNB1	SETD2	1	MUT
FLCN	ZFHX3	1	MUT
DNMT3B	ATM	1	MUT
INHBA	PIK3R1	1	MUT
TSC1	NF1	1	MUT
KMT2D	PARP1	1	MUT
IGF1R	PLCG2	1	MUT
KDM5A	NOTCH3	1	MUT
EPHA5	INSR	1	MUT
CIC	INPP4A	1	MUT
CTCF	HNF1A	1	MUT
DNMT3A	INSR	1	MUT
PTPRT	RAD54L	1	MUT
LATS2	TCF7L2	1	MUT
TSC1	WWTR1	1	MUT
KMT2B	KDM6A	1	MUT
BRCA2	PMS2	1	MUT
PIK3R1	DAXX	1	MUT
BAP1	ERG	1	MUT
RAD54L	CCND2	1	MUT
KMT2B	PPP2R1A	1	MUT
ASXL2	PIK3CD	1	MUT
ASXL1	AR	1	MUT
TET2	IRS2	1	MUT
FGFR1	PAK7	1	MUT
POLE	AKT2	1	MUT
RASA1	NF1	1	MUT
SPEN	FLT1	1	MUT
INPPL1	ERG	1	MUT
DNMT3B	GSK3B	1	MUT
POLE	MITF	1	MUT
CSF3R	TCF7L2	1	MUT
BRCA1	SETD2	1	MUT
TET1	IKBKE	1	MUT
PMS1	TET2	1	MUT
ASXL2	NF1	1	MUT
DNMT3A	MPL	1	MUT
ARID1A	ZFHX3	1	MUT
MAP3K1	PIK3C2G	1	MUT
FLT3	CYLD	1	MUT
CTNNB1	NTRK2	1	MUT
MED12	RAD50	1	MUT
BRCA2	NBN	1	MUT
EPHA5	IRS2	1	MUT
PTCH1	YES1	1	MUT
ARID1B	ANKRD11	1	MUT
SMARCA4	NOTCH3	1	MUT
TET2	IKBKE	1	MUT
DIS3	KLF5	1	CNA
ASXL2	MITF	1	MUT
PIK3CG	ALOX12B	1	MUT
NOTCH4	EPHA5	1	MUT
RB1	PIK3CD	1	MUT
FLT4	GRIN2A	1	MUT
MITF	SESN3	1	MUT
ERBB4	RAD50	1	MUT
AMER1	SETD2	1	MUT
FLT4	RASA1	1	MUT
NOTCH3	MET	1	MUT
ARID2	CARD11	1	MUT
CYLD	TET2	1	MUT
CIC	PIK3CA	1	MUT
CYLD	MAP3K1	1	MUT
NOTCH3	INSR	1	MUT
PIK3C2G	INSR	1	MUT
SYK	PIK3R1	1	MUT
ARID1B	SYK	1	MUT
AURKA	GNAS	1	CNA
FAT1	IRS1	1	MUT
CDK8	ERCC5	1	CNA
EPHB1	NOTCH2	1	MUT
ESR1	EP300	1	MUT
ATRX	IKBKE	1	MUT
DDR2	AR	1	MUT
BRCA1	KMT2C	1	MUT
CDH1	CASP8	1	MUT
FGFR1	ALOX12B	1	MUT
ZFHX3	PIK3CD	1	MUT
BRCA1	PIK3CB	1	MUT
POLE	CTLA4	1	MUT
RICTOR	CASP8	1	MUT
TET1	BRCA1	1	MUT
EZH2	IKBKE	1	MUT
JAK2	NCOR1	1	MUT
POLE	NF1	1	MUT
KMT2D	MSH3	1	MUT
CREBBP	INPP4A	1	MUT
MGA	BRCA2	1	MUT
FLT4	PTPRD	1	MUT
BRCA2	NCOA3	1	MUT
FLT1	WHSC1	1	MUT
NF1	E2F3	1	MUT
ASXL2	JAK1	1	MUT
FLCN	DNMT3A	1	MUT
SPEN	ARAF	1	MUT
NCOA3	RAD50	1	MUT
RNF43	EPHA5	1	MUT
BAP1	PRDM1	1	MUT
GSK3B	TP53BP1	1	MUT
INPP4A	NKX2-1	1	MUT
KDM5A	INPP4B	1	MUT
KDM5A	BTK	1	MUT
ZFHX3	NBN	1	MUT
CYLD	PDGFRA	1	MUT
NOTCH1	TET1	1	MUT
KMT2C	BLM	1	MUT
JAK2	EPHA5	1	MUT
DIS3	ERBB4	1	MUT
PTPRS	GSK3B	1	MUT
INPP4A	CSDE1	1	MUT
INPP4B	RAD50	1	MUT
CTNNB1	KDM5C	1	MUT
