Gene_A	Gene_B	Edge_Multiplexity	Active_Omics
TGFBR2	PTPRD	1	MUT
PIK3C3	NTRK2	1	MUT
MRE11A	PIK3R1	1	MUT
ERBB4	PARP1	1	MUT
GRIN2A	MET	1	MUT
DIS3	PTPRD	1	MUT
FLT3	DROSHA	1	MUT
PGR	RNF43	1	MUT
ESR1	TGFBR2	1	MUT
ATM	PGR	1	MUT
EPHA7	ERCC3	1	MUT
FLCN	INPP4B	1	MUT
TET1	NF1	1	MUT
BRCA2	CSDE1	1	MUT
TET1	PIK3CD	1	MUT
PREX2	FGF19	1	CNA
JAK1	SUFU	1	MUT
BLM	KIT	1	MUT
MITF	TSC1	1	MUT
TOP1	GNAS	1	CNA
AURKA	SMO	1	MUT
JAK1	PIK3CB	1	MUT
BLM	RASA1	1	MUT
NOTCH4	CDC73	1	MUT
CASP8	ALOX12B	1	MUT
KMT2C	FLCN	1	MUT
ARID5B	CDC73	1	MUT
AR	EZH2	1	MUT
BRCA2	INPP4A	1	MUT
FAT1	IGF1R	1	MUT
TP53BP1	CYLD	1	MUT
PIK3CG	WHSC1	1	MUT
JAK2	PIK3C2G	1	MUT
FLT1	INSR	1	MUT
TP53BP1	DDR2	1	MUT
FGFR1	RAF1	1	MUT
ESR1	ZFHX3	1	MUT
MED12	MSH6	1	MUT
JAK2	ARID2	1	MUT
ARID2	ERCC5	1	MUT
CDKN1B	CREBBP	1	MUT
MAP3K1	RICTOR	1	MUT
ATR	PLK2	1	MUT
KMT2C	CASP8	1	MUT
PTCH1	ARID2	1	MUT
ROS1	PAX5	1	MUT
PREX2	TSHR	1	MUT
KMT2C	WHSC1L1	1	MUT
NSD1	TSC1	1	MUT
MED12	PIK3CA	1	MUT
PIK3R1	TBX3	1	MUT
FAT1	INPP4B	1	MUT
NF1	PAX5	1	MUT
ATR	PIK3R1	1	MUT
NOTCH3	PDGFRA	1	MUT
ATR	MAP2K4	1	MUT
MYC	PGR	1	MUT
DNMT3B	EP300	1	MUT
FLT1	CHEK2	1	MUT
PTPRT	MSH3	1	MUT
CREBBP	PTPRD	1	MUT
NCOR1	SETD2	1	MUT
KMT2B	NCOR1	1	MUT
PIK3CG	CDH1	1	MUT
ESR1	RASA1	1	MUT
PTEN	PRDM14	1	MUT
MYC	GRIN2A	1	MUT
PREX2	ALB	1	MUT
GRIN2A	RAF1	1	MUT
EP300	CREBBP	1	MUT
MAP3K1	TCF7L2	1	MUT
RAD54L	EP300	1	MUT
KDR	MAPK1	1	MUT
PTEN	PBRM1	1	MUT
ESR1	DNMT3A	1	MUT
PIK3CG	PIK3C2G	1	MUT
SLX4	STAG2	1	MUT
ALOX12B	AMER1	1	MUT
PRDM1	BCL2L11	1	MUT
ROS1	CCND2	1	MUT
TOP1	KDR	1	MUT
RUNX1	BIRC3	1	MUT
MAP3K1	CDC73	1	MUT
KMT2D	EGFR	1	MUT
PRKD1	TCF7L2	1	MUT
FGFR1	SOS1	1	MUT
ALK	TET2	1	MUT
RTEL1	PLK2	1	CNA
FLT3	IKBKE	1	MUT
PTEN	WWTR1	1	MUT
BLM	ZFHX3	1	MUT
ETV1	CASP8	1	MUT
IGF1R	PARP1	1	MUT
TGFBR1	CDC73	1	MUT
NOTCH4	XPO1	1	MUT
POLE	EP300	1	MUT
AKT2	ATR	1	MUT
IGF1R	VTCN1	1	MUT
NF1	STAG2	1	MUT
CDKN2A	CDKN2Ap14ARF	1	CNA
CASP8	PPP2R1A	1	MUT
PIK3C2G	PIK3CB	1	MUT
IRS1	PLCG2	1	MUT
NOTCH4	TET2	1	MUT
SMARCA2	ARID1B	1	MUT
PIK3C2G	SUFU	1	MUT
RFWD2	PIK3C2G	1	MUT
GRIN2A	ZRSR2	1	MUT
KMT2D	NF1	1	MUT
SOX17	DUSP4	1	CNA
BCL2L1	PAK7	1	CNA
CTNNB1	NUF2	1	MUT
KMT2D	PIK3CD	1	MUT
CDC73	EGFR	1	MUT
SPEN	SETD2	1	MUT
AR	INPP4B	1	MUT
B2M	PPP2R1A	1	MUT
AGO2	TP53	1	MUT
KDM5C	WHSC1L1	1	MUT
INHBA	ROS1	1	MUT
PRKD1	TP53BP1	1	MUT
CTR9	KMT2C	1	MUT
B2M	POLE	1	MUT
TP53BP1	ROS1	1	MUT
BRCA1	IKBKE	1	MUT
NF1	FH	1	MUT
NOTCH3	WHSC1	1	MUT
NOTCH4	CASP8	1	MUT
MSH3	TET2	1	MUT
CTR9	KMT2D	1	MUT
RPTOR	PGR	1	MUT
PTCH1	ROS1	1	MUT
TGFBR2	TBX3	1	MUT
ARID2	INSR	1	MUT
FLT1	TSC1	1	MUT
ALK	SMARCA2	1	MUT
PTPRS	RNF43	1	MUT
SPEN	ETV1	1	MUT
INPPL1	RUNX1	1	MUT
NOTCH4	SMO	1	MUT
TEK	BLM	1	MUT
CTNNB1	NTRK2	1	MUT
PIK3CG	MRE11A	1	MUT
GNAQ	KDR	1	MUT
MED12	RAD50	1	MUT
EPHA5	IRS2	1	MUT
CDK8	CYSLTR2	1	CNA
PAK7	TP53BP1	1	MUT
CTNNB1	CYLD	1	MUT
BRCA2	NTRK3	1	MUT
RAD54L	CCND2	1	MUT
FLT3	NTRK2	1	MUT
DROSHA	PMS2	1	MUT
RB1	WWTR1	1	MUT
BLM	EP300	1	MUT
RPTOR	CREBBP	1	MUT
AXL	RASA1	1	MUT
DIS3	PRKD1	1	MUT
CDC73	RNF43	1	MUT
NF1	PARP1	1	MUT
AGO2	FANCA	1	MUT
PIK3CG	SESN3	1	MUT
EPHA3	MPL	1	MUT
AMER1	PBRM1	1	MUT
INPPL1	PMS2	1	MUT
LATS2	WHSC1	1	MUT
PRKD1	MET	1	MUT
ATR	NOTCH3	1	MUT
NOTCH4	RB1	1	MUT
IGF1R	PIK3CB	1	MUT
PRKD1	KDM5A	1	MUT
PGR	PARP1	1	MUT
IGF1R	PTPRS	1	MUT
PIK3CA	PPP4R2	1	MUT
NCOR1	ALOX12B	1	MUT
FAT1	CREBBP	1	MUT
FLT4	PTPRD	1	MUT
RNF43	BMPR1A	1	MUT
CTR9	SMARCA2	1	MUT
NCOR1	CHEK2	1	MUT
DROSHA	IKBKE	1	MUT
POLE	NF1	1	MUT
RB1	JAK1	1	MUT
PRKD1	RICTOR	1	MUT
IGF1R	LATS1	1	MUT
PIK3C3	PTPRS	1	MUT
FGFR1	PAK7	1	MUT
FLT1	WHSC1	1	MUT
PBRM1	PIK3CA	1	MUT
RFWD2	MRE11A	1	MUT
NCOA3	RAD50	1	MUT
TGFBR1	INSR	1	MUT
PIK3C2G	SMARCA2	1	MUT
PMS2	CYLD	1	MUT
ZFHX3	WWTR1	1	MUT
FGFR1	PPP2R1A	1	MUT
NOTCH3	KDM5A	1	MUT
ESR1	EP300	1	MUT
JAK1	WHSC1L1	1	MUT
POLE	AKT2	1	MUT
DNMT3B	GSK3B	1	MUT
POLE	MITF	1	MUT
KMT2A	ROS1	1	MUT
DIS3	IGF1R	1	MUT
ATR	NSD1	1	MUT
BRCA2	CTNNB1	1	MUT
BRCA1	SETD2	1	MUT
ATM	IGF1R	1	MUT
ATM	GATA3	1	MUT
TET2	RICTOR	1	MUT
PDGFRA	EZH2	1	MUT
LATS2	PGR	1	MUT
POLE	ATM	1	MUT
NOTCH3	MET	1	MUT
SMAD4	MLH1	1	MUT
AMER1	ASXL2	1	MUT
MAP2K4	NOTCH3	1	MUT
SPEN	PPP2R1A	1	MUT
FLT1	CDC73	1	MUT
SOX17	DROSHA	1	MUT
GRIN2A	NTRK1	1	MUT
FAT1	INPP4A	1	MUT
INPPL1	NBN	1	MUT
NOTCH4	KDM5A	1	MUT
FAT1	MSH6	1	MUT
GNAQ	PIK3C2G	1	MUT
MET	PARP1	1	MUT
B2M	CREBBP	1	MUT
CARD11	CIC	1	MUT
INPPL1	RASA1	1	MUT
NTRK2	SETD2	1	MUT
SETD2	ATRX	1	MUT
BRCA2	SLX4	1	MUT
IKBKE	INSR	1	MUT
KMT2C	EPHA5	1	MUT
NSD1	SESN3	1	MUT
RAD21	CDC73	1	MUT
PTCH1	NTRK2	1	MUT
PRKD1	RET	1	MUT
ETV1	EPHA5	1	MUT
EP300	PTPRD	1	MUT
NOTCH3	SESN3	1	MUT
ETV1	RB1	1	MUT
BRCA1	ATRX	1	MUT
CASP8	EZH2	1	MUT
KMT2C	KDM5C	1	MUT
B2M	NTRK2	1	MUT
PDGFRA	ARID1B	1	MUT
PIK3CG	DDR2	1	MUT
CYLD	WHSC1	1	MUT
ATR	INPP4B	1	MUT
NOTCH4	MET	1	MUT
PAK7	PIK3CG	1	MUT
CSF3R	TET1	1	MUT
ARID5B	INSR	1	MUT
TET2	TCF7L2	1	MUT
CDKN1B	ERBB4	1	MUT
TEK	ROS1	1	MUT
ERBB4	SETD2	1	MUT
NOTCH3	MRE11A	1	MUT
PTPRT	SETD2	1	MUT
RB1	PTCH1	1	MUT
ATM	PTPN11	1	MUT
ALK	INSR	1	MUT
ETAA1	MRE11A	1	MUT
ELOC	MYC	1	CNA
TET1	ERG	1	MUT
DIS3	EP300	1	MUT
ERBB3	ATRX	1	MUT
NTRK3	BCOR	1	MUT
AURKA	KDR	1	MUT
ABL1	POLE	1	MUT
NCOR1	IRS2	1	MUT
NTRK2	TSC1	1	MUT
NKX3-1	WHSC1L1	1	CNA
CDKN2A	MTAP	1	CNA
INPP4B	PARP1	1	MUT
CCND1	FGF4	1	CNA
TOP1	SESN3	1	MUT
CASP8	ROS1	1	MUT
NTRK2	WHSC1	1	MUT
SETD2	STAG2	1	MUT
RICTOR	XPO1	1	MUT
TEK	CYLD	1	MUT
ATR	ANKRD11	1	MUT
NCOA3	RTEL1	1	CNA
IGF1R	SETD2	1	MUT
INPPL1	CTNNB1	1	MUT
NBN	TET2	1	MUT
TP53BP1	MET	1	MUT
TEK	DNMT3B	1	MUT
JAK1	CASP8	1	MUT
ARID2	CHEK2	1	MUT
BCL2L1	SRC	1	CNA
BRCA2	JAK1	1	MUT
NOTCH4	FYN	1	MUT
PIK3R1	PIK3CD	1	MUT
EP300	RASA1	1	MUT
SMARCA2	CYLD	1	MUT
DNMT3B	ASXL2	1	MUT
TEK	NTRK2	1	MUT
ABL1	ASXL1	1	MUT
PIK3CG	RECQL4	1	MUT
JAK2	NCOR1	1	MUT
TET1	ATR	1	MUT
CTR9	INSR	1	MUT
NCOR1	PLCG2	1	MUT
PDGFRA	ALOX12B	1	MUT
ARID2	NTRK2	1	MUT
PIK3C3	RICTOR	1	MUT
EP300	IGF1R	1	MUT
ATR	DICER1	1	MUT
AKT2	KMT2C	1	MUT
PTPRS	PARP1	1	MUT
NOTCH4	PIK3C2G	1	MUT
CDC73	PARP1	1	MUT
IKBKE	ARID2	1	MUT
SETD2	LATS1	1	MUT
BRCA1	BIRC3	1	MUT
PIK3C2G	FH	1	MUT
ZFHX3	RAD50	1	MUT
EP300	PRKD1	1	MUT
KMT2D	ERG	1	MUT
FLT1	TET2	1	MUT
ARID5B	FLT1	1	MUT
ERBB3	SUFU	1	MUT
ARID5B	PIK3C2G	1	MUT
PREX2	IGF1R	1	MUT
ALK	PIK3C2G	1	MUT
DUSP4	RECQL4	1	CNA
CSF3R	TSHR	1	MUT
RPTOR	MYOD1	1	MUT
NTRK2	TCF7L2	1	MUT
DNMT3B	DUSP4	1	CNA
ATRX	RAD50	1	MUT
CDK8	CASP8	1	MUT
TEK	SOS1	1	MUT
PIK3CG	PDGFRA	1	MUT
KMT2D	PARP1	1	MUT
SPEN	PLCG2	1	MUT
ERBB3	KMT2C	1	MUT
KLF5	CYSLTR2	1	CNA
BRCA1	PARP1	1	MUT
KMT2A	NCOR1	1	MUT
TP53BP1	PPP2R1A	1	MUT
RUNX1	ARID2	1	MUT
MTOR	SUFU	1	MUT
CHEK2	SOS1	1	MUT
TOP1	AR	1	MUT
CASP8	GRIN2A	1	MUT
TEK	FYN	1	MUT
PIK3C3	ALOX12B	1	MUT
PIK3CG	SMO	1	MUT
IGF1R	NUF2	1	MUT
CDK8	TERT	1	MUT
TGFBR1	CHEK2	1	MUT
AXL	PRKD1	1	MUT
PRDM14	KMT2B	1	MUT
KMT2D	ASXL2	1	MUT
DNMT3B	RAD50	1	MUT
PIK3CA	REL	1	MUT
NOTCH3	CDC73	1	MUT
AGO2	SPEN	1	MUT
PIK3CG	BCOR	1	MUT
PIK3C3	SETD2	1	MUT
INPP4A	PIK3R1	1	MUT
INSR	PTPRD	1	MUT
RFWD2	TP53BP1	1	MUT
TP53BP1	ARAF	1	MUT
FLT1	PALB2	1	MUT
EZH2	RAD50	1	MUT
PTPRT	NUF2	1	MUT
CARD11	NSD1	1	MUT
NCOA3	MAP3K13	1	MUT
SETD2	BARD1	1	MUT
MYOD1	BCOR	1	MUT
NSD1	TCF7L2	1	MUT
IGF1R	WT1	1	MUT
ATM	EZH2	1	MUT
POLE	PAX5	1	MUT
FLT1	AKT3	1	MUT
FAT1	ALB	1	MUT
INSR	KMT2A	1	MUT
SMAD2	RBM10	1	MUT
AMER1	PARP1	1	MUT
TET1	CTNNB1	1	MUT
TEK	NOTCH4	1	MUT
KDR	PPP2R1A	1	MUT
SMAD2	TP53BP1	1	MUT
CDK8	MLH1	1	MUT
CTNNB1	SETD2	1	MUT
FGFR1	RFWD2	1	MUT
KMT2B	KDM5C	1	MUT
FGFR1	KDM5C	1	MUT
B2M	TSC1	1	MUT
ETV1	ARID2	1	MUT
ASXL1	CSDE1	1	MUT
TET2	ALOX12B	1	MUT
INHBA	NCOR1	1	MUT
PRKD1	SMO	1	MUT
DDR2	AR	1	MUT
KMT2B	SMO	1	MUT
TEK	RAF1	1	MUT
BRCA1	PIK3CB	1	MUT
KMT2C	RAD50	1	MUT
BRCA1	KMT2C	1	MUT
JAK2	TEK	1	MUT
MRE11A	NSD1	1	MUT
FLT1	TET1	1	MUT
FGFR1	ALOX12B	1	MUT
ZFHX3	INPP4A	1	MUT
KMT2C	ARID2	1	MUT
TP53BP1	SOS1	1	MUT
B2M	FAT1	1	MUT
CARD11	PLK2	1	MUT
AMER1	PIK3CB	1	MUT
CDC73	MSH3	1	MUT
NSD1	MET	1	MUT
BRCA1	CTR9	1	MUT
RTEL1	TP53	1	MUT
NSD1	KDM5A	1	MUT
POLE	CCND2	1	MUT
AURKA	PIK3C2G	1	MUT
KMT2A	NTRK2	1	MUT
PIK3CG	AKT3	1	MUT
PIK3C2G	EPAS1	1	MUT
AURKA	GNAS	1	CNA
PMS2	FLT4	1	MUT
INPPL1	TGFBR2	1	MUT
CYLD	TSC1	1	MUT
FAT1	IRS1	1	MUT
KMT2A	UPF1	1	MUT
BRCA2	ERBB4	1	MUT
PLCG2	ANKRD11	1	MUT
MAP3K1	PIK3C2G	1	MUT
ATR	DIS3	1	MUT
MGA	RAF1	1	MUT
FLT1	ATRX	1	MUT
JAK1	SMARCA2	1	MUT
JAK2	TP53BP1	1	MUT
NKX3-1	PMAIP1	1	CNA
TGFBR1	PIK3C2G	1	MUT
DIS3	INPP4A	1	MUT
POLE	RAD50	1	MUT
SETD2	PIK3CB	1	MUT
PTEN	ATR	1	MUT
BRCA2	PMS2	1	MUT
PRKD1	EZH2	1	MUT
ALK	CHEK2	1	MUT
CDC73	ERG	1	MUT
PTEN	BRCA1	1	MUT
DNMT3B	MITF	1	MUT
FAT1	EZH2	1	MUT
EP300	GRIN2A	1	MUT
FLT3	SETD2	1	MUT
CCNE1	CEBPA	1	CNA
RPTOR	DICER1	1	MUT
MAP3K1	INSR	1	MUT
PREX2	INPP4A	1	MUT
NBN	RICTOR	1	MUT
BRCA2	RUNX1	1	MUT
BRCA1	PTPRS	1	MUT
MRE11A	CREBBP	1	MUT
KMT2B	RB1	1	MUT
ROS1	PARP1	1	MUT
PTPRT	FOXP1	1	MUT
AXL	PTPN11	1	MUT
ETV1	RAD50	1	MUT
FAT1	ERBB4	1	MUT
ATR	KDR	1	MUT
RB1	RAD50	1	MUT
ATM	AXL	1	MUT
PREX2	CSDE1	1	MUT
KDR	CREBBP	1	MUT
MITF	AMER1	1	MUT
RUNX1	NTRK2	1	MUT
FLT1	PIK3C2G	1	MUT
ATM	PRDM1	1	MUT
ARID5B	CSDE1	1	MUT
ATR	KDM5C	1	MUT
DIS3	TP53BP1	1	MUT
TET2	PBRM1	1	MUT
MAP3K1	RAD21	1	MUT
DIS3	PGR	1	MUT
DNMT3B	SESN3	1	MUT
TEK	ERG	1	MUT
AURKA	MITF	1	MUT
NOTCH4	PIK3CA	1	MUT
AURKA	RTEL1	1	CNA
BRCA2	SMO	1	MUT
MSH6	ROS1	1	MUT
AGO2	SRC	1	CNA
RPTOR	KMT2D	1	MUT
RASA1	MET	1	MUT
ALK	KMT2A	1	MUT
AGO2	BCL10	1	MUT
JAK2	ERG	1	MUT
FGFR1	WT1	1	MUT
RB1	MET	1	MUT
RASA1	KDM5A	1	MUT
INSR	TSC1	1	MUT
IRS1	NSD1	1	MUT
AR	USP8	1	MUT
FBXW7	NTRK1	1	MUT
SMO	TP53BP1	1	MUT
CDC73	KDR	1	MUT
ARID5B	INPPL1	1	MUT
CDKN2Ap14ARF	MTAP	1	CNA
PIK3CG	SPRED1	1	MUT
RICTOR	PTPRD	1	MUT
ETV1	INPP4A	1	MUT
PREX2	NOTCH4	1	MUT
RASA1	SOS1	1	MUT
KMT2B	MED12	1	MUT
TEK	PMS2	1	MUT
PIK3C2G	IGF1R	1	MUT
ALOX12B	RICTOR	1	MUT
TEK	RUNX1	1	MUT
ANKRD11	PTPRD	1	MUT
DNMT3B	TSHR	1	MUT
KMT2C	INPP4A	1	MUT
PREX2	TP53BP1	1	MUT
KMT2C	MSH6	1	MUT
ESR1	TSC1	1	MUT
RUNX1	JAK1	1	MUT
IKBKE	PIK3CA	1	MUT
RPTOR	PLCG2	1	MUT
PGR	DDR2	1	MUT
BLM	PGR	1	MUT
FLT3	PMS2	1	MUT
FLT3	ERG	1	MUT
CTNNB1	ERG	1	MUT
MED12	EZH2	1	MUT
FAT1	ETV1	1	MUT
ALB	NCOR1	1	MUT
MSH6	DDR2	1	MUT
DIS3	PDGFRA	1	MUT
CARD11	KMT2C	1	MUT
PREX2	XPO1	1	MUT
ESR1	TET1	1	MUT
NOTCH4	INPP4A	1	MUT
NOTCH3	PIK3CB	1	MUT
IGF1R	ERCC4	1	MUT
TGFBR1	KMT2D	1	MUT
RUNX1	CTNNB1	1	MUT
ESR1	PGR	1	MUT
PREX2	TET2	1	MUT
INPPL1	PIK3C2G	1	MUT
PLCG2	PPP2R1A	1	MUT
CCND2	ETV6	1	CNA
PALB2	ATRX	1	MUT
TET1	BTK	1	MUT
TET1	KDR	1	MUT
TP53BP1	PARP1	1	MUT
PRKD1	PIK3CB	1	MUT
CTNNB1	DIS3	1	MUT
PMS2	ARID2	1	MUT
PTCH1	RNF43	1	MUT
FLT3	RUNX1	1	MUT
BLM	GRIN2A	1	MUT
CTR9	INPP4B	1	MUT
MAP2K4	PLCG2	1	MUT
ATM	SETD2	1	MUT
MET	SESN3	1	MUT
ARID2	ANKRD11	1	MUT
EP300	NTRK2	1	MUT
JAK1	IGF1R	1	MUT
PPP2R1A	CREBBP	1	MUT
FAT1	RICTOR	1	MUT
PIK3R1	BMPR1A	1	MUT
PTPRT	APC	1	MUT
PREX2	BLM	1	MUT
ARID2	JAK1	1	MUT
MAP3K1	KMT2D	1	MUT
ATR	EPHA5	1	MUT
PIK3C2G	INPP4B	1	MUT
ATR	PLCG2	1	MUT
BRCA2	RFWD2	1	MUT
NKX3-1	AXIN1	1	CNA
ZFHX3	MET	1	MUT
CTNNB1	JAK1	1	MUT
PMS2	PLCG2	1	MUT
RB1	NCOR1	1	MUT
ZFHX3	DDR2	1	MUT
DNMT3A	PTPRD	1	MUT
CTR9	FGFR1	1	MUT
BRCA2	SOS1	1	MUT
SETD2	CREBBP	1	MUT
ARAF	PRDM1	1	MUT
FLT1	KMT2D	1	MUT
BRCA1	NCOA3	1	MUT
CARD11	NTRK2	1	MUT
ATRX	CSDE1	1	MUT
AKT2	NOTCH3	1	MUT
PMS2	RAD54L	1	MUT
RB1	SESN3	1	MUT
FAT1	TET2	1	MUT
IRS2	PIK3CD	1	MUT
TEK	RAD50	1	MUT
PIK3C2G	CIC	1	MUT
DUSP4	WHSC1L1	1	CNA
ATM	ATRX	1	MUT
POLE	SESN3	1	MUT
ERBB3	NOTCH3	1	MUT
PRKD1	TOP1	1	MUT
ATRX	TBX3	1	MUT
FAT1	PDGFRA	1	MUT
BRCA1	NSD1	1	MUT
RPTOR	KMT2C	1	MUT
NCOA3	PTPN11	1	MUT
ATR	SETD2	1	MUT
PRKD1	SPRED1	1	MUT
ARID2	PBRM1	1	MUT
SOX17	MSH6	1	MUT
IRS1	PRKD1	1	MUT
PIK3R1	RAF1	1	MUT
PLCG2	GRIN2A	1	MUT
PTPRS	INPP4A	1	MUT
JAK1	PTPRD	1	MUT
FLT3	IGF1	1	MUT
DNMT3B	ALB	1	MUT
CDC73	CSDE1	1	MUT
UPF1	TCF7L2	1	MUT
GRIN2A	PARP1	1	MUT
EPHA7	TET2	1	MUT
B2M	BIRC3	1	MUT
PGR	ERBB4	1	MUT
AGO2	ALK	1	MUT
MTOR	NSD1	1	MUT
PTEN	PIK3R1	1	MUT
TGFBR1	SUFU	1	MUT
FAT1	CDC73	1	MUT
PDGFRA	PIK3CB	1	MUT
BLM	TSC1	1	MUT
KMT2D	PIK3R3	1	MUT
NSD1	TOP1	1	MUT
NCOR1	PBRM1	1	MUT
PBRM1	DNMT1	1	MUT
BRCA1	DIS3	1	MUT
B2M	RAD54L	1	MUT
PREX2	WHSC1	1	MUT
INHBA	ARID2	1	MUT
SLX4	TSHR	1	MUT
BRCA2	FYN	1	MUT
ARID1B	SOS1	1	MUT
PBRM1	WHSC1	1	MUT
B2M	KMT2D	1	MUT
DIS3	WHSC1	1	MUT
RAD50	ZRSR2	1	MUT
ZFHX3	SESN3	1	MUT
MAP3K1	KMT2A	1	MUT
CTR9	SPEN	1	MUT
ERBB4	STK11	1	MUT
ERBB4	SMARCA4	1	MUT
RNF43	AXIN1	1	MUT
NCOA3	GLI1	1	MUT
KMT2A	NF1	1	MUT
FANCA	CDK12	1	MUT
ANKRD11	TGFBR2	1	MUT
ERBB3	NSD1	1	MUT
AR	IRS2	1	MUT
MTOR	CREBBP	1	MUT
POLE	ERBB3	1	MUT
EPHA7	CDC73	1	MUT
ETAA1	SMAD4	1	MUT
PREX2	UPF1	1	MUT
RASA1	RAF1	1	MUT
PGR	PIK3C3	1	MUT
POLE	MRE11A	1	MUT
AXL	ARID1B	1	MUT
TEK	CTNNB1	1	MUT
BRCA2	MET	1	MUT
AR	RICTOR	1	MUT
BRCA1	NOTCH1	1	MUT
PIK3CG	FGFR4	1	MUT
GRIN2A	ASXL2	1	MUT
ARAF	STAG2	1	MUT
B2M	PLCG2	1	MUT
INPP4B	SESN3	1	MUT
CTR9	ETAA1	1	MUT
EPHA3	KDM5A	1	MUT
FGFR1	RAD50	1	MUT
CARD11	MAX	1	MUT
CDC73	TSHR	1	MUT
KMT2C	ALB	1	MUT
AGO2	CTR9	1	MUT
BLM	PPP2R1A	1	MUT
PREX2	WHSC1L1	1	MUT
ASXL1	DUSP4	1	CNA
MITF	BIRC3	1	MUT
CDC73	NCOR1	1	MUT
KMT2D	SESN3	1	MUT
DNMT3B	EZH2	1	MUT
EP300	PTPRS	1	MUT
CTNNB1	ERCC4	1	MUT
RB1	PIK3C2G	1	MUT
SETDB1	ZFHX3	1	MUT
TEK	PIK3CA	1	MUT
PTEN	ROS1	1	MUT
PTPRT	PGBD5	1	MUT
PTPRS	SESN3	1	MUT
KMT2D	MRE11A	1	MUT
PIK3CG	RAD21	1	MUT
CDC73	SESN3	1	MUT
KMT2C	TGFBR2	1	MUT
ALOX12B	ATRX	1	MUT
CHEK2	SUFU	1	MUT
DIS3	ETV1	1	MUT
DROSHA	MAP3K1	1	MUT
SPEN	CTNNB1	1	MUT
PBRM1	RICTOR	1	MUT
JAK1	CREBBP	1	MUT
INPP4B	ERCC3	1	MUT
DIS3	RICTOR	1	MUT
INPPL1	TET1	1	MUT
ATM	PLCG2	1	MUT
NCOA3	CDH1	1	MUT
INPPL1	TP53BP1	1	MUT
EP300	INHBA	1	MUT
RECQL4	TCEB1	1	CNA
PIK3C2G	NOTCH1	1	MUT
KMT2D	NCOR1	1	MUT
LATS2	RPTOR	1	MUT
RAD21	KMT2A	1	MUT
AURKA	RNF43	1	MUT
MAP3K1	ZFHX3	1	MUT
NOTCH3	ARID1A	1	MUT
BRCA2	UPF1	1	MUT
TET1	DDR2	1	MUT
DIS3	ALOX12B	1	MUT
ATM	MAX	1	MUT
TGFBR1	ZFHX3	1	MUT
DNMT3B	CREBBP	1	MUT
BLM	ALOX12B	1	MUT
RAD50	WHSC1	1	MUT
CASP8	PARP1	1	MUT
RAD54L	TSC1	1	MUT
SMAD3	TSC1	1	MUT
SPEN	ERG	1	MUT
PTCH1	MSH6	1	MUT
FAT1	ATRX	1	MUT
ESR1	RARA	1	MUT
ARID5B	ZFHX3	1	MUT
CTNNB1	PIK3CA	1	MUT
PTPRT	KDR	1	MUT
TET1	NCOR1	1	MUT
PIK3C3	JAK1	1	MUT
BRCA2	TP53BP1	1	MUT
BCL2L1	VTCN1	1	CNA
PIK3CG	SESN1	1	MUT
INPPL1	TET2	1	MUT
IGF1R	KDR	1	MUT
PLCG2	ROS1	1	MUT
MTOR	PLK2	1	MUT
FLT1	RPTOR	1	MUT
GNAQ	TOP1	1	MUT
NTRK3	EGFR	1	MUT
ERG	PLCG2	1	MUT
BLM	ETV1	1	MUT
MSH6	MET	1	MUT
AKT2	MAP2K4	1	MUT
RAD21	MSH6	1	MUT
PTPRT	PIK3R3	1	MUT
BRCA1	CSDE1	1	MUT
KMT2D	KRAS	1	MUT
SMAD4	SYK	1	MUT
JAK2	PIK3CA	1	MUT
BRCA2	WHSC1	1	MUT
RFWD2	KMT2A	1	MUT
CDK8	PTCH1	1	MUT
ELOC	RAD21	1	CNA
CDC73	MRE11A	1	MUT
MYC	RAD54L	1	MUT
KMT2D	RAF1	1	MUT
YES1	KDM5C	1	MUT
EPHA7	ATRX	1	MUT
ERBB3	XIAP	1	MUT
KDM5C	PTPN11	1	MUT
TP53BP1	NF1	1	MUT
BRCA1	AR	1	MUT
JAK1	NSD1	1	MUT
NTRK2	KIT	1	MUT
NBN	PRKD1	1	MUT
B2M	BRCA1	1	MUT
AMER1	APC	1	MUT
PIK3C3	PBRM1	1	MUT
PLCG2	ALOX12B	1	MUT
SMO	CDC73	1	MUT
CSF3R	RPTOR	1	MUT
FLT1	VTCN1	1	MUT
PALB2	STAG2	1	MUT
MSH6	NCOR1	1	MUT
IGF1R	AR	1	MUT
ATM	LATS1	1	MUT
PREX2	RICTOR	1	MUT
FGFR1	WWTR1	1	MUT
TET1	PIK3C3	1	MUT
FAT1	SMARCA2	1	MUT
SPEN	JAK1	1	MUT
MYC	INHBA	1	MUT
CREBBP	IRS2	1	MUT
CARD11	BIRC3	1	MUT
INPPL1	TSC1	1	MUT
ETV1	ERBB4	1	MUT
PIK3CG	PIK3CB	1	MUT
PALB2	TOP1	1	MUT
PREX2	CDC73	1	MUT
LATS2	FGFR2	1	MUT
ERBB4	AR	1	MUT
ATM	PIK3CB	1	MUT
BLM	PDGFRA	1	MUT
AURKA	RAD50	1	MUT
DDR2	XPO1	1	MUT
NCOA3	EZH2	1	MUT
B2M	IKBKE	1	MUT
NSD1	SUFU	1	MUT
NF1	SESN3	1	MUT
MRE11A	PLCG2	1	MUT
FAT1	CHEK2	1	MUT
ALK	SESN1	1	MUT
JAK1	INPP4B	1	MUT
DDR2	TET2	1	MUT
